866	Supported. The table shows that the irregular galaxy (NGC 5408) has an apparent magnitude of 14.0, while the globular cluster (NGC 5466) has an apparent magnitude of 10.5. The difference between the two is 2.1 magnitude, as stated in the statement.
867	The statement is refuted as the table shows that not all spiral galaxies have the most apparent magnitude. NGC 5457, which is a spiral galaxy, has an apparent magnitude of 8.7 while NGC 5408 and NGC 5477, which are irregular galaxies, have lower apparent magnitudes of 14.0 and 14.5, respectively.
868	Supported. Row 3 and 5 both mention a spiral galaxy with NGC numbers 5457 and 5474 respectively.
869	Supported
870	Supported. The table shows that the NGC 5457 is a spiral galaxy located in the constellation Ursa Major, with a declination of degree 20′53″, which is the second highest declination among the objects listed in the table.
871	The statement is supported by the information provided in the table. The row for the match between Melbourne and Carlton at the MCG on June 3, 1961, shows a crowd of 49,678, which is the highest crowd recorded in the table.
872	Supported.
873	The statement is supported by the table.
874	Supported. The crowd participation at Lake Oval during the South Melbourne vs Fitzroy game was recorded at 14500, while the crowd participation at Glenferrie Oval during the Hawthorn vs Richmond game was recorded at 15000. Therefore, the statement that Lake Oval recorded a lower crowd participation than that of Glenferrie Oval is supported by the data in the table.
875	Supported. Glenferrie Oval had a crowd of 15000 while Arden Street Oval had a crowd of 13000. Therefore, the Glenferrie Oval venue recorded 2000 more crowd participants than that of Arden Street Oval.
876	Supported. The table shows that Lake Oval had a crowd of 14,500 on June 3, 1961 for a match between South Melbourne and Fitzroy, which was the highest crowd participation recorded for that season.
877	Supported.
878	The statement is partially supported. It is confirmed that North Melbourne recorded a home score of 7.8 (50) and South Melbourne recorded a home score of 9.14 (68) on 3 June 1961, but there is no information provided in the table about the two teams playing against each other. Therefore, it cannot be verified whether they played against each other or not.
879	Supported. The row for the game between South Melbourne and Fitzroy at Lake Oval shows a crowd of 14,500, which is higher than the crowd of 15,000 at Glenferrie Oval for the game between Hawthorn and Richmond. Therefore, the statement that Lake Oval recorded a higher crowd participation than Glenferrie Oval is supported.
880	Supported. The table shows that Glenferrie Oval had a crowd of 15000 while Arden Street Oval had a crowd of 13000, indicating that Glenferrie Oval recorded 5000 more crowd participants than Arden Street Oval.
881	The statement is supported. The table only lists two highest ranks, sekiwake and ōzeki, and all the record holders fall under one of these two ranks.
882	Supported. Takamiyama had a time range of 13 years between his first and last record, which is the longest out of all the record holders listed in the table.
883	Supported.
884	The statement is not supported or refuted by the information provided in the table as it is unrelated to sumo records.
885	Supported.
886	Supported.
887	Supported.
888	Supported. The only total that appears more than two times is 31, and it is held by record holder Musōyama.
889	Refuted. The table shows that Hasegawa held a sumo record of 30 wins from November 1965 to September 1974, which is before the statement's timeframe of after November 1965.
890	Unsupported. The table only provides information on the total records, first and last appearances, and highest ranks of sumo wrestlers, but does not indicate in which month these records were achieved.
891	The statement is supported by the table.
892	Supported.
893	Supported.
894	Supported.
895	Supported. The table shows that South Korea has hosted equestrian at the Asian Games more than once in Seoul and Doha.
896	The statement is supported by the information in the table.
897	Supported. The table shows that equestrian at the Asian Games was held in a different location every year except for 1994 and 1998.
898	Supported.
899	Supported. The gold medalist for equestrian at the Asian Games has been different in every year they have occurred except for 1994 and 1998, which are represented in the table by Konoshin Kuwahara and Jin Kanno, respectively.
900	The statement is supported by the information provided in the table. South Korea hosted equestrian at the Asian Games in Seoul two times - in 1986 and 2002.
901	Supported.
902	Supported. Row 2 of the table states that the 49ers' first opponent of the 1947 season was the Brooklyn Dodgers, and they won the game with a score of 23-7.
903	Supported.
904	Supported.
905	The statement is supported. The table shows that the 49ers played the Los Angeles Dons twice in the 1947 season, in Week 2 and Week 9.
906	Supported.
907	The statement is refuted. The 49ers played the Buffalo Bills in their last game of the season, not the Brooklyn Dodgers.
908	Supported.
909	Supported. In the 1947 san francisco 49ers season, they played a total of 14 games and lost two of them.
910	Supported.
911	Supported. Both Annika Sörenstam and Yani Tseng have won the Women's British Open with the lowest number of strokes, according to the scores in rows 3 and 12 of the table.
912	Supported.
913	The statement is supported.
914	Supported.
915	There is no information in the table to directly support or refute the statement about Jiyal Shin and Yani Tseng's earnings.
916	The statement is not fully supported by the information provided in the table as it does not specify which year or tournament the statement is referring to. It is true that Annika Sorenstam and Catriona Matthew have won the Women's British Open with the lowest number of strokes in different years (2003 and 2009, respectively), but this information is only provided in the table and not in the statement.
917	Supported.
918	The statement is supported.
919	Supported.
920	It is not possible to determine whether the statement is supported or refuted based on the information provided in the table, as it does not include information on the earnings of Jiyai Shin and Yani Tseng.
921	Supported.
922	Supported. The Dolphins recorded two shutouts during the season - one in week 12 against the Baltimore Colts and another in week 13 against the Cincinnati Bengals.
923	Supported.
924	Supported. The highest number of points scored by the Miami Dolphins in a game during the 1983 season was 38, as seen in row 13 of the table.
925	Supported
926	Supported.
927	Supported.
928	The statement is supported by the information provided in the table. The Dolphins scored 34 points in their game against the New York Jets on December 16, 1983.
929	The statement is supported by the information provided in the table. The attendance for the Miami Dolphins game against the Houston Oilers on December 4, 1983, was 39434, which is the lowest attendance figure for a 1983 Dolphins' game.
930	Supported. The table shows that on February 27 and February 29 during the 2007-08 Minnesota Wild season, the team won with a score of 3-2.
931	The statement is supported by the information provided in the table. On February 10 and February 24, the Minnesota Wild won against St. Louis and lost against Calgary, respectively, with a score of 2-1 in both games.
932	Unsupported. The table only provides information on the dates, scores, and decisions of the matches, but does not specify which matches took place on February 12 and 20.
933	The statement is not directly supported or refuted based on the information provided in the table. The table only provides information about specific games played during the 2007-08 Minnesota Wild season, but does not indicate the total number of games played at home and away.
934	Supported. Looking at the "decision" column in the table, Backstrom was listed as the decision for 9 games (rows 2, 3, 4, 5, 8, 9, 10, 12, 13) while Harding was listed for only 2 games (rows 6, 11). Therefore, Backstrom was the decision 4.5 times more than Harding, which means the statement that Backstrom was the decision 11 times more than Harding is even more true.
935	Refuted. According to the table, Minnesota won both games on February 27 and February 29, with scores of 3-2 in both games. The statement claims that Minnesota lost by more than 2, which is not supported by the table.
936	The statement cannot be verified from the information provided in the table. There is no information on the scores of the Minnesota Wild games on February 10 and February 24, 2008.
937	The statement is not supported or refuted by the information provided in the table as it does not have scores for the matches on February 12 and February 20.
938	The statement is not supported or refuted by the information provided in the table. The table only provides information about individual games and their outcomes, but not the overall number of home and away games played by Minnesota during the 2007-08 season.
939	The statement is not fully supported or refuted by the information provided in the table. While the table lists the decisions made by Backstrom and Harding in several games throughout the season, it does not provide a comprehensive list of all the games played and the decisions made by each goalie. Therefore, it is not possible to determine from this table alone whether Harding had more decisions than Backstrom during the season as a whole.
940	Supported.
941	The statement is supported by the information provided in the table. The attendance figure for the game against the New Orleans Saints on November 14, 1976 was 42048, which is the lowest attendance figure for a game listed in the table.
942	The statement is supported.
943	Supported. The table shows that the Detroit Lions scored 41 points in a game during the 1976 season, as listed in row 7.
944	Supported. The table shows that in Week 4 of the 1976 season, the Detroit Lions played the Green Bay Packers and won with a score of 24-14, with the Packers scoring only 6 points.
945	Supported.
946	The statement is supported. The highest attendance figure of 42048 is recorded in row 11 for the game against the New Orleans Saints.
947	Supported.
948	The statement is supported. The table shows that the Detroit Lions' highest score in a single game during the 1976 season was 41 points, which they achieved in week 7 against the Seattle Seahawks. However, it is possible that the Lions scored 58 points in a single game during a different season or in a game not included in the table.
949	The statement is refuted. The table shows that the Lions lost to the Packers in week 4 with a score of 24-14, so the Packers did not score 6 points in that game.
950	Refuted. The table shows that the Wildcats kept two opponents scoreless (Xavier and Vanderbilt) but not in four games.
951	Supported. The table shows that in all games that the Wildcats lost (games 1 and 10), they never scored more than 7 points.
952	Supported.
953	Supported. The table shows that the Wildcats played two games in September, four games in October, and four games in November.
954	The statement is supported. The table shows that the Wildcats' highest point differential came in their game against Evansville, where they outscored their opponent by 36 points.
955	The statement is refuted. The table shows that the Wildcats kept the opposing team scoreless in only three games (against Xavier, Vanderbilt, and Evansville), not ten.
956	Supported. The Wildcats never scored more than 7 points in any game they won, as confirmed by the table.
957	Supported. The table shows that the Wildcats lost one game in November (against Tennessee) and two games in September (against Ole Miss and Alabama).
958	Supported.
959	The statement is supported. The table shows that the largest point differential between the Kentucky Wildcats and an opponent was 26 points, which occurred in their game against 9th ranked Georgia on October 11th.
960	The statement cannot be verified or refuted based on the information provided in the table as it does not provide information on the total number of cars for each manufacturer.
961	Supported.
962	Supported. The table shows that Alex Soler-Roig is in the 25th position on the grid for the 1971 South African Grand Prix.
963	Supported. The table shows that four drivers completed 79 laps, while two drivers completed the least amount of laps at 5.
964	Unsupported. The table shows several drivers completing the race without any reported care troubles, such as Mario Andretti, Jackie Stewart, and Clay Regazzoni.
965	Refuted. The table does not provide information on the number of cars from each constructor participating in the race, therefore it cannot determine which one had the most or least.
966	Refuted. The table does not provide any information about an issue affecting time suspension trouble being the most common. It provides information about the 1971 South African Grand Prix, including the drivers, constructors, laps, finishing times or reasons for retirement, and grid positions.
967	Supported. John Love has the highest position at 25 on the grid.
968	The statement is partially supported. There is a four-way tie for the most laps completed at 79, but the table does not show any drivers completing only 7 laps. The lowest number of laps completed in the table is 5.
969	Unsupported. While there are several drivers who retired or had issues during the race, there are also drivers who completed the full 79 laps without any trouble, such as Mario Andretti, Jackie Stewart, Clay Regazzoni, and Reine Wisell. Therefore, not all drivers above 75 laps had trouble.
970	Refuted. The table shows other football clubs located on different continents, such as AC Milan in Europe, Beijing Guoan in Asia, Team Luxembourg in Europe, Team New Zealand in Oceania, and Rangers FC in Europe. Therefore, the statement that Team Brazil is the only football club located on the South American continent is not supported by the table.
971	Refuted. The table shows that there is another football club, Team New Zealand, located in Oceania.
972	Supported. The table shows that Beijing Guoan is a football club in Asia and participated in the 2008 and 2010 seasons of the Superleague Formula.
973	Supported.
974	The statement is supported by the table as it lists Team Brazil, Team Australia, and Team England as participating clubs in the 2011 season of the Superleague Formula football championship.
975	The statement is refuted as there are multiple football clubs located on the European continent listed in the table.
976	Refuted. The table shows that there is at least one other football club located in Oceania (Team New Zealand).
977	Refuted. The table does not mention FC Basel 1893 as one of the two football clubs in Asia and it only participated in the 2008, 2009, and 2010 seasons, not currently listed for 2011.
978	Refuted. The table shows that AC Sparta Prague is located in Europe and not on the Asian continent. Additionally, there is no team listed as "Team Netherlands" located on the Asian continent.
979	The statement is supported.
980	The statement is supported.
981	Supported.
982	The statement is supported by the information in the table.
983	Supported. The table shows that Porto was indeed 1st in the liga for the 2003 - 2004 season, followed by Benfica who was 2nd.
984	Supported.
985	Supported.
986	Supported. The table shows that Belenenses played their 15th match of the 2003-2004 season at Estádio do Restelo, while the 2nd match of the season was held at Estádio Cidade de Coimbra where Académica de Coimbra played.
987	The statement is supported. José Couceiro was the head coach in Setúbal, while Manuel Machado was the head coach in Guimarães during the 2004-05 Primeira Liga season.
988	The statement is supported by the information provided in the table as it shows Porto as the first-place team in the 2003-2004 season and Benfica as the second-place team, both from the city of Porto.
989	Supported. The table shows that Belenenses, Benfica, and Sporting CP are three clubs in the 2004-05 Primeira Liga with Lisbon as their city.
990	Supported.
991	The statement is supported by the information provided in the table. The only person to have a status of alive after existing in the cube is Kazan, who is male.
992	The statement is refuted by the information provided in the table, as there are two females with a prison connection in the USA - Joan Leaven and Dr. Helen Holloway.
993	Supported
994	Supported.
995	The statement is supported by the information in the table.
996	The statement is supported. Both a male (Kazan) and a female (Joan Leaven) left the cube alive, according to the table.
997	Supported.
998	Supported.
999	The statement is supported by the table as multiple people (Kazan, David Worth, Quentin, Joan Leaven, Dr Helen Holloway, and Rennes) were prison escapists and each of them left the cube alive.
1000	Supported. The episode aired on December 17 has a Nick production number of 343, which is higher than the episode aired on December 7 (341) but lower than the episode titled Ray J (351).
1001	Supported.
1002	Supported. According to the table, the episode "Aaliyah" has a higher Nick prod number (353) compared to the episode "For Real" (352). Therefore, "Aaliyah" was shown later than the episode with a Nick prod number one higher.
1003	Supported
1004	The statement is supported.
1005	Supported. The episode that aired on December 17, 1996 (episode 43) has a higher production number (343) than the Ray J episode (351) and the episode titled "702" (345).
1006	Supported.
1007	Refuted
1008	The statement is not refuted as each of the episode titles does indeed have letters somewhere within the title. However, it is worth noting that this fact is not explicitly stated in the table.
1009	The statement is not supported or refuted as the table only provides information up to season 19 and does not include seasons 2 and 10.
1010	Supported.
1011	The statement is supported by the information provided in the table.
1012	The statement is supported by the information provided in the table. Tyler Farrar is listed as the winner of stage 21 of the 2010 Vuelta a España.
1013	Supported. Mickaël Delage appears in the mountains classification only once, on stage 2.
1014	Supported. Mark Cavendish won stage 12 and stage 13 consecutively in the 2010 Vuelta a España as shown in rows 13 and 14 of the table. No other person won two consecutive stages in the same race.
1015	Supported. The table shows that a team classification was awarded in every stage except for stage 1.
1016	Supported.
1017	The statement is refuted. Tyler Farrar won Stage 5 of the 2010 Vuelta a España according to the table.
1018	The statement is supported. Mickael Delage and only one other rider, Serafín Martínez, were winners in the mountains classification in the 2010 Vuelta a España.
1019	Supported. Mark Cavendish won five stages in the 2010 Vuelta a España, as shown in rows 2, 12, 13, 18, and 22 of the table.
1020	The statement is supported by the information provided in the table.
1021	The statement is supported by the data in the table, which shows that "Under the Influence" charted at 56 in the US in both 1985 and 1986.
1022	Supported. The earnings for Casey Martin in 1998 were $37,221, which is higher than 0. However, in every other year listed (2000-2005), his earnings were either 0 or not listed. Therefore, his lowest yearly earnings between 1998 and 2005 was 0.
1023	The statement is supported by the information in the table. Casey Martin did not win any tournaments during his professional golf career, as indicated by the "wins" column in the table, which all show zeros.
1024	The statement is refuted as the table shows that Casey Martin played in 29 tournaments in 2000, not 2.
1025	Supported.
1026	Supported.
1027	The statement is supported by the information provided in the table.
1028	The statement is supported by the record listed in row 4 of the table.
1029	Supported.
1030	The statement is supported.
1031	Supported.
1032	The statement is not supported by the table as it only includes the record holders and their respective events, but does not mention which athletes competed in the discus throw event at the Memorial Van Damme.
1033	The statement is refuted. The record for women's 3000m steeplechase at Memorial Van Damme is 9:15.06 by Milcah Chemos, which is less than 19:15.06.
1034	The statement is supported by the information provided in the table.
1035	Supported.
1036	The statement is supported by row 21 of the table, which shows that the discus throw event at the Memorial Van Damme was won by Tsvetanka Christova from Bulgaria on September 5, 1986.
1037	Supported.
1038	The statement is supported by the information provided in row 5 of the table, which shows that game 4.0 in series 1-4 was played on April 25th and the San Antonio Spurs lost to the Dallas Mavericks.
1039	The statement is supported by the information provided in the table. Game 4 did take place at the AT&T Center with a location attendance of 20491, and the series was tied 1-1 at that point.
1040	Supported. Thomas Bjorn finished with a score of 215, as shown in row 7 of the table.
1041	The statement is supported by the information provided in the table.
1042	The statement is supported by the information in the table. Justin Rose finished in 5th place with a score of 72 + 66 + 75 = 213.
1043	Supported.
1044	Supported
1045	The statement is supported.
1046	Supported.
1047	Supported.
1048	The statement is supported by the information provided in the table.
1049	Refuted. Justin Rose is listed as being from England, not the United States.
1050	Supported. Thomas Bjørn is ranked lower than Tiger Woods in the 1998 Open Championship, as they both tied for 6th place with a score of 215, but there were four other players who ranked higher in the leaderboard.
1051	Supported.
1052	Supported.
1053	Supported.
1054	The statement is supported by the information provided in the table.
1055	Supported. The table shows that East Carolina played Alabama at Legion Field in Birmingham, Alabama and lost 23-22 on October 17.
1056	Supported.
1057	Supported.
1058	The statement is supported. The row 6 of the table shows that there were 31002 people in attendance when UAB was the opponent.
1059	Supported.
1060	The statement is supported.
1061	Supported.
1062	Supported.
1063	Supported.
1064	Supported.
1065	Supported. Justin Leonard from the United States scored 212, as shown in row 10 of the table.
1066	Supported - row 9 of the table shows Nick Faldo from England with a score of 212.
1067	Supported.
1068	Supported.
1069	The statement is supported. Justin Leonard's score of 212 is listed in the table, and he is tied for 8th place with Nick Faldo.
1070	The statement is refuted. Nick Faldo was not the only player from England in the 2002 U.S. Open (Golf) as there is no indication that there were no other players from England in the tournament.
1071	Supported.
1072	Supported.
1073	The statement is refuted. The table shows that Davis Love III scored 71 + 71 + 72 = 214, not 73 + 71 + 68 = 212.
1074	The statement is not supported as Nick Faldo is listed as being from England, not Ireland.
1075	The statement is supported by the information provided in the table. Tiger Woods' score was 205, which is less than 205.
1076	Supported. Justin Leonard's score of 212 is listed in the table and he is tied for the 8th place.
1077	The statement is not supported by the information in the table. Nick Faldo is listed as being from England, not Ireland. Pádraig Harrington is listed as being from Ireland.
1078	Supported.
1079	The statement is supported by the information provided in the table.
1080	Supported. The table shows that Peter Oosterhuis tied for 7th place in the 1975 U.S. Open and won $7500.
1081	Supported.
1082	Supported.
1083	Supported.
1084	The statement is supported by the information provided in the table.
1085	The statement is supported by the information provided in the table.
1086	Supported.
1087	The statement is not directly supported or refuted by the information provided in the table since it does not have a row that specifically matches the condition mentioned in the statement (rebounding per game of 17). Therefore, additional information or data may be needed to verify the statement.
1088	The statement is supported by the information provided in the table.
1089	The statement is refuted by the information provided in the table. According to the table, the screening started on October 20th, 2005 and ended on June 2nd, 2006, which is before the stated start and end dates in the statement.
1090	The statement is refuted. According to the table, the screening that was completed on 30 June 2006 was started before the screening that was completed on 4 October 2006.
1091	Supported.
1092	Supported. The table shows that Bruce Halford drove a Maserati 250F with a Maserati straight-6 engine in 1956 and 1957, but does not provide information about the engine in his car in other years. The table also shows that John Fisher drove a Lotus 16 with a Climax straight-4 engine in 1959, and that Fred Tuck Cars and Yeoman Credit Racing Team both drove Cooper cars with Climax straight-4 engines in 1960.
1093	Supported. The only opponent with 63 points listed in the table is the Toronto Maple Leafs.
1094	Supported. Row 7 shows that on March 13, the Toronto Maple Leafs were the opponent with 63 points.
1095	Supported.
1096	Supported.
1097	The statement is supported. The table shows that the air force - navy score for the 2018 season is yet to be determined.
1098	The statement is supported by the information in the table.
1099	Supported.
1100	The statement is supported by the table as it shows the scores for Air Force-Navy games up until 2018.
1101	The statement is supported.
1102	Supported.
1103	The statement is supported. According to the table, in the 2007 Indonesian National Badminton Championships, Lindaweni Fanetri won the girls singles title while Wifqi Windarto and Debby Susanto won the mixed doubles title.
1104	Supported.
1105	The statement is supported.
1106	The statement is supported by the information provided in the table.
1107	Supported. According to the table, in 2007, the girls singles was Lindaweni Fanetri and the mixed doubles was Wifqi Windarto Debby Susanto.
1108	The statement is supported by the information provided in the table as it shows that in 2010, the boys doubles were Jones Ralfy Jansen and Dandi Prabudita and the girls doubles were Ayu Pratiwi and Anggi Widia.
1109	The statement is supported by the information provided in the table.
1110	Supported.
1111	The statement is supported.
1112	Supported. The table shows that Christian de la Fuente played Sam Belmontes, a trace technician, for seven episodes from 02x03 to 03x05.
1113	Refuted. The statement is unrelated to the information provided in the table.
1114	Supported. According to the "List of CSI: Miami Characters" table, Max Martini played the character Bob Keaton in season 2 episode 8 and season 3 episodes 20-22, with a total duration of 3 episodes.
1115	There is no information provided in the table about a character named "dea agent" or an episode titled "vengeance" for any of the listed CSI: Miami characters. Therefore, the statement is not supported or refuted by the information in the table.
1116	Supported.
1117	The statement is supported.
1118	Supported. The table shows that on July 13, 1946, Footscray visited Essendon and scored 14.8 (92) while Essendon scored 16.24 (120) at Windy Hill.
1119	The statement is supported. The table shows that St Kilda was the away team when North Melbourne scored 12.11 (83) at Junction Oval on 13 July 1946.
1120	Supported.
1121	Supported. The table shows that Essendon played against Footscray as the away team and won with a score of 16.24 (120) compared to Footscray's score of 14.8 (92). The game was played at Windy Hill with a crowd of 29,000 on July 13, 1946.
1122	Supported.
1123	Supported. The table includes a row for St Andrews University which states that the enrollment is 600.
1124	The statement is supported by the table. The table shows that Presbyterian College, whose nickname is Blue Hose, joined the North State Conference in 1965.
1125	Supported.
1126	Supported.
1127	The statement is partially supported by the table. The table shows that in 2012, the Oakland Raiders did defeat the Kansas City Chiefs at the Oco Coliseum with a score of 15-0. However, the statement incorrectly states that the game was played at Arrowhead Stadium. Final conclusion: partially supported.
1128	Supported. According to row 30 in the table, the VLAN settings for Intel AMT network interfaces feature is available on AMT 3.0.
1129	Supported. The table shows that the feature "vlan settings for intel amt network interfaces" is only present in AMT 3.0 for desktops.
1130	The statement is supported. The only district mentioned in the table that had someone first elected in the 1980s is Pennsylvania17, represented by George Gekas who was first elected in 1982 and re-elected in 1994.
1131	There is no information in the table that directly verifies or refutes the statement about the number of Republican and Democratic incumbents first elected in 1974. Therefore, it is impossible to determine the accuracy of the statement based on the information provided in the table.
1132	Supported.
1133	The statement is supported. In the table, under the Pennsylvania 9 district, it shows that Bud Shuster ran unopposed and was re-elected in 1994.
1134	The table does not provide information that supports or refutes the statement about Republican incumbents first elected in 1974.
1135	Supported.
1136	The statement is supported.
1137	The statement is supported by the table, as Spy vs Spy is listed under the arcade genre and is available for the Amstrad CPC, along with the C64 and ZX Spectrum.
1138	Supported. There is only one game with the title "kriegspiel" and it was released in 1983 in the genre of strategy for the Dragon 32 format.
1139	Supported.
1140	Supported
1141	The statement is supported by the information in the table.
1142	The statement is supported.
1143	Supported.
1144	Supported.
1145	The statement is supported by the information in row 16 and row 17 of the table, which both list Jeff Gordon as the driver who finished 200 laps with an average speed of 139.104 mph (in 1996) and 139.828 mph (in 1997), respectively.
1146	Supported.
1147	The statement is not supported or refuted by the information in the table. The table provides information on the driver, team, manufacturer, laps, race time, and average speed for each year of the Pocono 400 race from 1982 to 2012, but it does not specifically list which driver had 200 laps in 1997.
1148	Refuted. The table only includes information about the episodes of Freddy's Nightmares and their respective directors, but does not mention a season 13, so it is impossible to verify if William Malone directed it.
1149	Supported.
1150	Supported.
1151	The statement is supported by the information provided in the table. William Malone directed the last episode in season 6 and there are no further episodes listed with him as a director.
1152	The statement is supported.
1153	Supported. The table includes records and times for the NASCAR Camping World Truck Series at Chicagoland Speedway.
1154	The statement is supported by the information provided in row 12 of the table, which shows that the record qualifying time for the Chicagoland Speedway was indeed 24.521.
1155	The statement is supported. The table shows that Richie Hearn held the qualifying time of 24.521 on September 6, 2003, which is before September 2003.
1156	The statement is supported by the information provided in the table.
1157	The statement is supported. The sum of the agriculture column for all five years is 54.
1158	Supported. The conditions of year greater than 2003, industry less than 1465, and regional gva greater than 9432 are met only by the row 6, which has an average services value of 7856/3 = 2618.67, which is less than 7.
1159	Supported.
1160	Supported. The table shows that in the 1987-88 season, Newell's Old Boys scored 55 points.
1161	Supported. Row 2 shows that Independiente played 114 games in the 1987-88 season when they had 107 points, and row 1 shows that this information is related to the 1988-89 Argentine Primera División. Additionally, row 2 shows that Independiente played 55 games in the 1988-89 season when the year was 1987-88 and the team had 37 points. Therefore, the statement is supported.
1162	Supported. The react time for lane 6 (Jaysuma Saidy Ndure) is listed as 0.131, which is less than 164.
1163	Supported. Wallace Spearmon's time of 20.39 seconds is indeed faster than Rondell Sorillo's time of 20.63 seconds.
1164	Supported. Visa Hongisto from Finland was indeed in lane number 9 for the men's 200 metres at the 2008 Summer Olympics.
1165	The statement is supported by the information provided in row 3 of the table.
1166	The statement is supported by the information in the table.
1167	The statement is supported by the information in row 4 of the table.
1168	Supported.
1169	Refuted. There is no entry in the table that corresponds to the specific match mentioned in the statement.
1170	The statement is supported by row 20 in the table.
1171	The statement is supported.
1172	Supported. The table includes a row with the final score of 26-21 for the game between the visiting team Chicago Bears and the host team New York Giants at Giants Stadium on September 10, which matches the statement.
1173	Supported.
1174	Supported.
1175	Supported. Row 8 shows that Roger Dutton and Tony Wright received 3 points, which is indeed the fewest points received by any rider in this table.
1176	Supported. The row for the BMW ridden by Barry Dungworth and R.W. Turrintgon shows a speed of 82.32 mph and a points value of 6, which matches the statement.
1177	Refuted. Only some of the teams listed in the table had several wins.
1178	Supported. Charles Howell III is listed as a player from the United States and is ranked 8th in the 2007 FedEx Cup playoffs.
1179	The statement is supported. Phil Mickelson is listed as playing for the United States in the 2007 FedEx Cup playoffs.
1180	Supported. The data in row 3 shows that Vijay Singh accumulated 99000 reset points for 23 events.
1181	The statement is supported by the table as it shows that Vijay Singh, the player mentioned in the statement, is from Fiji and is listed as having participated in the 2007 FedEx Cup playoffs as a player from Fiji representing the United States.
1182	Unsupported. There is no information in the table about the lowest reset points where the events is 56.
1183	Supported.
1184	Supported. The table shows that in the Asia region of UNWTO, international tourist arrivals in 2012 were 57.7 million, which was less than in 2011.
1185	The statement is supported by the information provided in the table as the state of Song is listed as having a sovereign named Hui in 830 BC.
1186	Supported. Row 9 and row 10 in the table show that Xi and Xian were both marquises of Jin during the 820s BC.
1187	Supported. The table includes a row for the state of Cai, with the sovereign named Yi, who belongs to the royal house of Ji.
1188	Supported. Row 9 and 10 of the table show that Xi and Xian were both state leaders in Jin with the title of marquis.
1189	Supported. The table indicates that in the 820s BC, the state of Ji was ruled by a Marquis named Yi, as stated in the statement. Furthermore, the state Ji was under the royal house of Cai in that time, also consistent with the statement.
1190	Supported.
1191	The statement is supported.
1192	The statement is supported by the information in row 3 of the table, which shows that Greg Monroe had the highest number of rebounds (7) and Rodney Stuckey had the highest number of points (16) in the game against Atlanta on October 11.
1193	Supported. The table shows that in game 4 against Dallas, Austin Daye scored the highest number of points (16) for the Pistons.
1194	Supported. According to row 5 of the table, Will Bynum had the highest number of assists (5) in the game against Minnesota. The attendance for that game was also reported as 11,747 at the Carrier Dome.
1195	Supported.
1196	Supported. According to the table, in game 1 against Miami on October 5, Ben Gordon had the high rebounds (5) while Rodney Stuckey had the high points (17).
1197	The statement is supported by the information provided in the table. In row 4, it shows that Detroit Pistons played against Dallas and Austin Daye scored the lowest points in that game with 16 points.
1198	Supported. According to row 6 of the table, on October 15, 2010, the Detroit Pistons played against the Minnesota Timberwolves at Carrier Dome with an attendance of 11747, and Will Bynum had the highest assists with 5.
1199	Supported. Row 3 of the table shows that Corey Peters was drafted as a defensive tackle with pick number 83.
1200	Supported. Row 5 of the table shows that the Seattle Supersonics had a game against the New Jersey Nets on March 7, 1992, in which Nate McMillan had 7 assists. The Supersonics' record at that time was 34-27.
1201	The statement is supported by the table.
1202	The statement is not supported by the information provided in the table. The table does not include any games where the Golden State Warriors played at the Hemisfair Arena and the attendance for the game is not relevant to the statement.
1203	Supported.
1204	Supported. The score of w 112-91 is listed in row 11 and the date is listed as March 19, which is after all the games listed before it.
1205	Supported. The song title for track 9 is "just a little bit" according to row 10 of the table.
1206	The statement is not supported or refuted by the information provided in the table.
1207	Supported.
1208	The statement is supported by the table. Fred Couples has a score of 210, which is listed in the table under row 9, showing that he placed 8th in the tournament with a score of -3.
1209	Supported.
1210	The statement is supported by the information provided in the table.
1211	Supported.
1212	The statement is not fully accurate as the table shows that Fred Couples has a score of 72 + 67 + 71 = 210, not 70 + 71 + 70 = 211. Therefore, the statement is refuted.
1213	Supported.
1214	Supported. Fred Couples had a score of 210, which is larger than 210.
1215	The statement is supported by the information provided in row 12 of the table.
1216	The statement is supported by the information provided in row 25 of the table, which states that Salford City Reds won 14-10 against Bradford Bulls in the Super League XII on 21/07/07.
1217	The statement is supported by the information provided in row 33 of the table, which shows that on 15/04/07 Bradford played against Hull KR and won 52-22 with an attendance of 10,881.
1218	Supported.
1219	The statement is supported by the information provided in the table.
1220	Supported.
1221	The statement is refuted. The table shows that on May 7th, 1960, the crowd at the Melbourne vs. South Melbourne game was 23,135, which is the largest crowd listed in the table. However, the scores listed for that game were different from the ones in the statement, with Melbourne scoring 16.14 (110) and South Melbourne scoring 6.10 (46). Therefore, the statement cannot be supported by the provided information.
1222	Supported. Both Ryan Hunter-Reay and Jimmy Vasser had fewer than two points and grids larger than 4, and were on the American Spirit Team Johansson in the 2003 Tecate Telmex Monterrey Grand Prix.
1223	Supported. The table shows that Ryan Hunter-Reay and Oriol Servià were both on the Patrick Racing team and finished with 1 and 0 points, respectively. Additionally, their grid positions were 9 and 4, which are both larger than 4.
1224	Supported.
1225	Supported.
1226	The statement is supported. The table shows that George Town is the NTFA Div 1 team with 8 wins and less than 2 draws.
1227	The statement is supported. New Jersey was the home team in the game on February 3 against the NY Islanders.
1228	The statement is supported.
1229	Supported.
1230	Supported.
1231	Supported. The table shows that on February 9th, New Jersey played as the visitor against Chicago.
